symbol,timestamp,datetime,open,high,low,close,volume
OMNI-USD,1760700600,2025-10-17T11:30:00.000Z,2.186,2.192,2.186,2.188,1007.5
MAGIC-USD,1760700600,2025-10-17T11:30:00.000Z,0.1436,0.1458,0.1434,0.1446,29570.92
GST-USD,1760700600,2025-10-17T11:30:00.000Z,0.003772,0.003812,0.003744,0.003798,983739.64
HONEY-USD,1760700600,2025-10-17T11:30:00.000Z,0.0104,0.0105,0.0104,0.0104,216894.9
MAMO-USD,1760700600,2025-10-17T11:30:00.000Z,0.05158,0.05186,0.05152,0.05181,59198.1
PNG-USD,1760700600,2025-10-17T11:30:00.000Z,0.08133,0.08346,0.07916,0.08209,93782
LOKA-USD,1760700600,2025-10-17T11:30:00.000Z,0.1122,0.1152,0.1122,0.1138,81741.44
RECALL-USD,1760700600,2025-10-17T11:30:00.000Z,0.2884,0.2884,0.283,0.2844,142623.34
CFG-USD,1760700600,2025-10-17T11:30:00.000Z,0.1946,0.1949,0.191,0.1949,1255.9
TIME-USD,1760700600,2025-10-17T11:30:00.000Z,8.95,8.99,8.95,8.99,1.44
ALICE-USD,1760700600,2025-10-17T11:30:00.000Z,0.37,0.37,0.365,0.365,10986.744
NEON-USD,1760700600,2025-10-17T11:30:00.000Z,0.0828,0.08376,0.08273,0.08294,48925.13
LA-USD,1760700600,2025-10-17T11:30:00.000Z,0.3948,0.3948,0.3855,0.3915,58949
PIRATE-USD,1760700600,2025-10-17T11:30:00.000Z,0.0134,0.0136,0.0127,0.0129,1169128.1
SNX-USD,1760700600,2025-10-17T11:30:00.000Z,1.446,1.47,1.428,1.464,238583.616
DASH-USD,1760700600,2025-10-17T11:30:00.000Z,41.9,42.18,41.65,42.16,678.252
ABT-USD,1760700600,2025-10-17T11:30:00.000Z,0.5053,0.5053,0.5018,0.5038,1336.3
BNKR-USD,1760700600,2025-10-17T11:30:00.000Z,0.0003885,0.0003904,0.0003852,0.000389,16226771
KSM-USD,1760700600,2025-10-17T11:30:00.000Z,10.56,10.56,10.46,10.53,20.3421
ZORA-USD,1760700600,2025-10-17T11:30:00.000Z,0.09761,0.10713,0.09691,0.10624,8981141
VARA-USD,1760700600,2025-10-17T11:30:00.000Z,0.00199,0.00204,0.00198,0.00201,2533047
PRCL-USD,1760700600,2025-10-17T11:30:00.000Z,0.0472,0.0473,0.0467,0.0467,43094.8
SEAM-USD,1760700600,2025-10-17T11:30:00.000Z,0.2473,0.2473,0.2458,0.2461,266.4
MOG-USD,1760700600,2025-10-17T11:30:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.4e-7,6570144867
MKR-USD,1760700600,2025-10-17T11:30:00.000Z,1414.84,1415.41,1410.77,1410.77,0.494838
ASM-USD,1760701500,2025-10-17T11:45:00.000Z,0.01379,0.01379,0.01351,0.01351,673450
ZKC-USD,1760701500,2025-10-17T11:45:00.000Z,0.3122,0.3167,0.3064,0.3133,292523.82
USELESS-USD,1760701500,2025-10-17T11:45:00.000Z,0.3082,0.3161,0.3066,0.3146,633240.9
TROLL-USD,1760701500,2025-10-17T11:45:00.000Z,0.0853,0.08724,0.08502,0.08568,54610.7
GODS-USD,1760701500,2025-10-17T11:45:00.000Z,0.11711,0.123,0.11408,0.12021,879120.02
TRAC-USD,1760701500,2025-10-17T11:45:00.000Z,0.6688,0.679,0.6644,0.6644,41480.7
MAGIC-USD,1760701500,2025-10-17T11:45:00.000Z,0.1449,0.1481,0.1446,0.1454,150460.44
HONEY-USD,1760701500,2025-10-17T11:45:00.000Z,0.0104,0.0106,0.0104,0.0106,224446.4
LRDS-USD,1760701500,2025-10-17T11:45:00.000Z,0.0907,0.0911,0.0907,0.091,1419.28
MAMO-USD,1760701500,2025-10-17T11:45:00.000Z,0.05186,0.05186,0.05147,0.05172,782.1
PNG-USD,1760701500,2025-10-17T11:45:00.000Z,0.0824,0.08256,0.08032,0.08246,13044
LOKA-USD,1760701500,2025-10-17T11:45:00.000Z,0.1135,0.122,0.113,0.122,48313.18
RECALL-USD,1760701500,2025-10-17T11:45:00.000Z,0.2846,0.2887,0.2837,0.2874,59895.89
CFG-USD,1760701500,2025-10-17T11:45:00.000Z,0.1909,0.1928,0.1897,0.1914,1503.9
ALICE-USD,1760701500,2025-10-17T11:45:00.000Z,0.365,0.367,0.364,0.367,11198.336
NEON-USD,1760701500,2025-10-17T11:45:00.000Z,0.08348,0.08592,0.08348,0.08564,185942.94
LA-USD,1760701500,2025-10-17T11:45:00.000Z,0.3911,0.3918,0.3856,0.3857,17808.7
PIRATE-USD,1760701500,2025-10-17T11:45:00.000Z,0.0128,0.013,0.0123,0.0127,1051648.5
SNX-USD,1760701500,2025-10-17T11:45:00.000Z,1.464,1.48,1.459,1.472,47164.501
DASH-USD,1760701500,2025-10-17T11:45:00.000Z,42.17,42.19,41.67,41.76,312.0991584
ABT-USD,1760701500,2025-10-17T11:45:00.000Z,0.5039,0.5039,0.4961,0.5034,2230.8
BNKR-USD,1760701500,2025-10-17T11:45:00.000Z,0.000389,0.0003905,0.0003873,0.0003875,15587472
KSM-USD,1760701500,2025-10-17T11:45:00.000Z,10.56,10.64,10.53,10.56,717.0248
ZORA-USD,1760701500,2025-10-17T11:45:00.000Z,0.10627,0.109,0.10376,0.10559,11317742
VARA-USD,1760701500,2025-10-17T11:45:00.000Z,0.002,0.00201,0.00199,0.00199,1146566
PRCL-USD,1760701500,2025-10-17T11:45:00.000Z,0.047,0.0474,0.047,0.0473,17850.5
SEAM-USD,1760701500,2025-10-17T11:45:00.000Z,0.246,0.2502,0.2459,0.2469,489.3
MOG-USD,1760701500,2025-10-17T11:45:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.4e-7,4428523164
MKR-USD,1760701500,2025-10-17T11:45:00.000Z,1407.06,1415.47,1407.06,1415.27,0.799816
ASM-USD,1760702400,2025-10-17T12:00:00.000Z,0.0135,0.0139,0.01342,0.01371,234396
ZKC-USD,1760702400,2025-10-17T12:00:00.000Z,0.3124,0.3127,0.2859,0.3014,704709.09
USELESS-USD,1760702400,2025-10-17T12:00:00.000Z,0.3144,0.3193,0.3102,0.3167,1052989.7
TROLL-USD,1760702400,2025-10-17T12:00:00.000Z,0.08568,0.08753,0.08565,0.08593,29475.6
GODS-USD,1760702400,2025-10-17T12:00:00.000Z,0.12121,0.12121,0.11172,0.11172,458302.01
TRAC-USD,1760702400,2025-10-17T12:00:00.000Z,0.6676,0.6814,0.6676,0.6754,32629.7
MAGIC-USD,1760702400,2025-10-17T12:00:00.000Z,0.1453,0.1464,0.1448,0.1455,80743.8
GST-USD,1760702400,2025-10-17T12:00:00.000Z,0.003768,0.003768,0.0036,0.003752,14085063.6
MAMO-USD,1760702400,2025-10-17T12:00:00.000Z,0.05164,0.05174,0.05163,0.05174,1582
PNG-USD,1760702400,2025-10-17T12:00:00.000Z,0.0821,0.08258,0.0821,0.08258,9276
LOKA-USD,1760702400,2025-10-17T12:00:00.000Z,0.1205,0.128,0.1205,0.124,70993.49
RECALL-USD,1760702400,2025-10-17T12:00:00.000Z,0.2871,0.2876,0.2813,0.283,40256.18
CFG-USD,1760702400,2025-10-17T12:00:00.000Z,0.1915,0.1927,0.1915,0.1927,87.9
TIME-USD,1760702400,2025-10-17T12:00:00.000Z,8.93,8.93,8.78,8.78,10.077
ALICE-USD,1760702400,2025-10-17T12:00:00.000Z,0.368,0.37,0.368,0.368,11735.129
NEON-USD,1760702400,2025-10-17T12:00:00.000Z,0.08564,0.08646,0.08509,0.08646,142283.53
LA-USD,1760702400,2025-10-17T12:00:00.000Z,0.3862,0.3869,0.3839,0.3843,31734.1
PIRATE-USD,1760702400,2025-10-17T12:00:00.000Z,0.0127,0.0134,0.0126,0.0132,1535022.5
SNX-USD,1760702400,2025-10-17T12:00:00.000Z,1.472,1.489,1.466,1.483,71021.664
DASH-USD,1760702400,2025-10-17T12:00:00.000Z,41.79,42.41,41.78,41.99,554.66124929
SPELL-USD,1760702400,2025-10-17T12:00:00.000Z,0.0003425,0.0003436,0.0003413,0.0003414,24858492
ABT-USD,1760702400,2025-10-17T12:00:00.000Z,0.5039,0.5099,0.5022,0.5047,3384.9
BNKR-USD,1760702400,2025-10-17T12:00:00.000Z,0.0003887,0.0003902,0.0003876,0.00039,10893229
KSM-USD,1760702400,2025-10-17T12:00:00.000Z,10.55,10.55,10.52,10.54,8.0296
ZORA-USD,1760702400,2025-10-17T12:00:00.000Z,0.10554,0.10679,0.1003,0.10105,6479392
VARA-USD,1760702400,2025-10-17T12:00:00.000Z,0.00199,0.002,0.00198,0.00199,342037
PRCL-USD,1760702400,2025-10-17T12:00:00.000Z,0.0474,0.0478,0.0472,0.0476,85996.8
SEAM-USD,1760702400,2025-10-17T12:00:00.000Z,0.2473,0.2515,0.2465,0.2515,6538.7
MOG-USD,1760702400,2025-10-17T12:00:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.3e-7,47878398
MKR-USD,1760702400,2025-10-17T12:00:00.000Z,1414.9,1421.09,1414.03,1416.98,1.972058
ASM-USD,1760703300,2025-10-17T12:15:00.000Z,0.01393,0.01405,0.01348,0.01356,244713
ZKC-USD,1760703300,2025-10-17T12:15:00.000Z,0.3004,0.3044,0.2949,0.3011,230955.24
USELESS-USD,1760703300,2025-10-17T12:15:00.000Z,0.3165,0.3195,0.3111,0.3138,880497.8
TROLL-USD,1760703300,2025-10-17T12:15:00.000Z,0.0864,0.08832,0.0864,0.08832,10893.9
GODS-USD,1760703300,2025-10-17T12:15:00.000Z,0.11273,0.11288,0.10074,0.10463,975684.53
TRAC-USD,1760703300,2025-10-17T12:15:00.000Z,0.679,0.684,0.6743,0.6804,23713.4
OMNI-USD,1760703300,2025-10-17T12:15:00.000Z,2.186,2.187,2.186,2.187,72.58
MAGIC-USD,1760703300,2025-10-17T12:15:00.000Z,0.1458,0.146,0.1446,0.1446,8521.92
GST-USD,1760703300,2025-10-17T12:15:00.000Z,0.003751,0.00377,0.003601,0.003606,4611565.63
LRDS-USD,1760703300,2025-10-17T12:15:00.000Z,0.091,0.0911,0.091,0.0911,4981.62
PNG-USD,1760703300,2025-10-17T12:15:00.000Z,0.08254,0.08255,0.08031,0.08031,6597
LOKA-USD,1760703300,2025-10-17T12:15:00.000Z,0.123,0.1272,0.123,0.1264,14577.13
RECALL-USD,1760703300,2025-10-17T12:15:00.000Z,0.283,0.284,0.28,0.2811,30287.99
CFG-USD,1760703300,2025-10-17T12:15:00.000Z,0.1928,0.1981,0.1928,0.1975,28892.9
ALICE-USD,1760703300,2025-10-17T12:15:00.000Z,0.367,0.367,0.367,0.367,558.249
NEON-USD,1760703300,2025-10-17T12:15:00.000Z,0.08631,0.08705,0.08578,0.08612,95817.99
LA-USD,1760703300,2025-10-17T12:15:00.000Z,0.3849,0.3868,0.3794,0.3794,11335.9
PIRATE-USD,1760703300,2025-10-17T12:15:00.000Z,0.0132,0.0135,0.0132,0.0133,217365.3
SNX-USD,1760703300,2025-10-17T12:15:00.000Z,1.481,1.501,1.476,1.486,64871.378
DASH-USD,1760703300,2025-10-17T12:15:00.000Z,41.99,42.31,41.83,41.92,471.46478041
SPELL-USD,1760703300,2025-10-17T12:15:00.000Z,0.0003413,0.000343,0.0003411,0.0003412,25946716
ABT-USD,1760703300,2025-10-17T12:15:00.000Z,0.5047,0.5047,0.4998,0.5015,2980.8
BNKR-USD,1760703300,2025-10-17T12:15:00.000Z,0.0003899,0.0003918,0.0003888,0.0003911,14384432
ZORA-USD,1760703300,2025-10-17T12:15:00.000Z,0.10116,0.10274,0.0988,0.09995,5032647
VARA-USD,1760703300,2025-10-17T12:15:00.000Z,0.002,0.002,0.00196,0.00199,2550151
PRCL-USD,1760703300,2025-10-17T12:15:00.000Z,0.0475,0.0476,0.0471,0.0471,31480.8
SEAM-USD,1760703300,2025-10-17T12:15:00.000Z,0.2481,0.2509,0.2471,0.2483,672.4
MOG-USD,1760703300,2025-10-17T12:15:00.000Z,4.3e-7,4.4e-7,4.3e-7,4.3e-7,785412334
MKR-USD,1760703300,2025-10-17T12:15:00.000Z,1408.63,1413.34,1408.63,1410.6,2.111483
ASM-USD,1760704200,2025-10-17T12:30:00.000Z,0.01357,0.01405,0.01352,0.01405,1205109
ZKC-USD,1760704200,2025-10-17T12:30:00.000Z,0.3013,0.304,0.2977,0.2993,181059.36
USELESS-USD,1760704200,2025-10-17T12:30:00.000Z,0.3139,0.3156,0.3077,0.3104,718665.3
TROLL-USD,1760704200,2025-10-17T12:30:00.000Z,0.08839,0.08875,0.0883,0.0886,926.1
GODS-USD,1760704200,2025-10-17T12:30:00.000Z,0.10606,0.11461,0.10493,0.11061,645769.07
TRAC-USD,1760704200,2025-10-17T12:30:00.000Z,0.6804,0.6829,0.6754,0.6754,20151.1
MAGIC-USD,1760704200,2025-10-17T12:30:00.000Z,0.1446,0.1452,0.1433,0.1448,49228.21
GST-USD,1760704200,2025-10-17T12:30:00.000Z,0.003664,0.003696,0.003649,0.003653,643412.99
HONEY-USD,1760704200,2025-10-17T12:30:00.000Z,0.0107,0.0107,0.0107,0.0107,2470.2
LRDS-USD,1760704200,2025-10-17T12:30:00.000Z,0.0908,0.092,0.0899,0.092,47776.69
MAMO-USD,1760704200,2025-10-17T12:30:00.000Z,0.05152,0.05187,0.05084,0.05084,59497.7
PNG-USD,1760704200,2025-10-17T12:30:00.000Z,0.08214,0.08232,0.08074,0.08099,11739
LOKA-USD,1760704200,2025-10-17T12:30:00.000Z,0.1267,0.1278,0.1187,0.1238,67064.87
RECALL-USD,1760704200,2025-10-17T12:30:00.000Z,0.281,0.2815,0.2756,0.2778,76896.86
CFG-USD,1760704200,2025-10-17T12:30:00.000Z,0.196,0.1981,0.1941,0.1981,8826.7
ALICE-USD,1760704200,2025-10-17T12:30:00.000Z,0.368,0.369,0.368,0.369,1215.498
NEON-USD,1760704200,2025-10-17T12:30:00.000Z,0.08612,0.08694,0.08606,0.08639,60141.37
LA-USD,1760704200,2025-10-17T12:30:00.000Z,0.3795,0.3847,0.3788,0.3842,109483.3
PIRATE-USD,1760704200,2025-10-17T12:30:00.000Z,0.0133,0.0134,0.0132,0.0132,157231.4
SNX-USD,1760704200,2025-10-17T12:30:00.000Z,1.484,1.494,1.472,1.483,60131.194
DASH-USD,1760704200,2025-10-17T12:30:00.000Z,41.86,42.02,41.68,41.75,486.55
SPELL-USD,1760704200,2025-10-17T12:30:00.000Z,0.0003396,0.0003407,0.0003396,0.0003407,12986344
ABT-USD,1760704200,2025-10-17T12:30:00.000Z,0.5012,0.5015,0.4974,0.501,41305.4
BNKR-USD,1760704200,2025-10-17T12:30:00.000Z,0.000391,0.0003922,0.0003896,0.0003914,8993275
KSM-USD,1760704200,2025-10-17T12:30:00.000Z,10.54,10.54,10.53,10.53,2.0141
ZORA-USD,1760704200,2025-10-17T12:30:00.000Z,0.09986,0.09986,0.0963,0.09656,3971260
VARA-USD,1760704200,2025-10-17T12:30:00.000Z,0.00199,0.00202,0.00199,0.00202,673303
PRCL-USD,1760704200,2025-10-17T12:30:00.000Z,0.0471,0.0471,0.0469,0.047,14159.7
SEAM-USD,1760704200,2025-10-17T12:30:00.000Z,0.2476,0.2518,0.2468,0.2478,3208
MOG-USD,1760704200,2025-10-17T12:30:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.3e-7,895667952
MKR-USD,1760704200,2025-10-17T12:30:00.000Z,1409.84,1414.09,1408.63,1414.09,0.450566
ASM-USD,1760705100,2025-10-17T12:45:00.000Z,0.01382,0.01406,0.01374,0.01405,258851
ZKC-USD,1760705100,2025-10-17T12:45:00.000Z,0.2993,0.3011,0.2857,0.2898,339985.75
USELESS-USD,1760705100,2025-10-17T12:45:00.000Z,0.3103,0.3104,0.3038,0.3042,389096.1
TROLL-USD,1760705100,2025-10-17T12:45:00.000Z,0.08835,0.08914,0.0858,0.087,20601.7
GODS-USD,1760705100,2025-10-17T12:45:00.000Z,0.11063,0.115,0.1078,0.11329,510784.96
TRAC-USD,1760705100,2025-10-17T12:45:00.000Z,0.6787,0.6794,0.673,0.677,16770.7
OMNI-USD,1760705100,2025-10-17T12:45:00.000Z,2.186,2.188,2.183,2.187,1385.76
MAGIC-USD,1760705100,2025-10-17T12:45:00.000Z,0.1447,0.1449,0.1433,0.1435,38681.8
GST-USD,1760705100,2025-10-17T12:45:00.000Z,0.003652,0.003665,0.003536,0.003584,5605490.8
HONEY-USD,1760705100,2025-10-17T12:45:00.000Z,0.0107,0.0107,0.0107,0.0107,2294.9
MAMO-USD,1760705100,2025-10-17T12:45:00.000Z,0.05139,0.05148,0.05139,0.05148,12961.4
PNG-USD,1760705100,2025-10-17T12:45:00.000Z,0.08099,0.081,0.08098,0.081,12910
LOKA-USD,1760705100,2025-10-17T12:45:00.000Z,0.122,0.1221,0.1195,0.1195,5078.34
RECALL-USD,1760705100,2025-10-17T12:45:00.000Z,0.2783,0.2784,0.2663,0.2692,353830.42
CFG-USD,1760705100,2025-10-17T12:45:00.000Z,0.1979,0.1981,0.1927,0.1961,1280.1
ALICE-USD,1760705100,2025-10-17T12:45:00.000Z,0.37,0.37,0.367,0.367,3537.324
NEON-USD,1760705100,2025-10-17T12:45:00.000Z,0.08648,0.08683,0.08617,0.08634,35008.46
LA-USD,1760705100,2025-10-17T12:45:00.000Z,0.3839,0.3854,0.3803,0.3803,92761.3
PIRATE-USD,1760705100,2025-10-17T12:45:00.000Z,0.0133,0.0133,0.0127,0.0127,280165.4
SNX-USD,1760705100,2025-10-17T12:45:00.000Z,1.482,1.485,1.45,1.456,88487.282
DASH-USD,1760705100,2025-10-17T12:45:00.000Z,41.75,41.76,41.57,41.58,1992.05300142
SPELL-USD,1760705100,2025-10-17T12:45:00.000Z,0.0003397,0.00034,0.0003391,0.0003398,11323468
ABT-USD,1760705100,2025-10-17T12:45:00.000Z,0.5011,0.5015,0.4981,0.4985,6522.9
BNKR-USD,1760705100,2025-10-17T12:45:00.000Z,0.0003915,0.000392,0.0003887,0.000392,6634758
KSM-USD,1760705100,2025-10-17T12:45:00.000Z,10.52,10.53,10.47,10.49,14.3673
ZORA-USD,1760705100,2025-10-17T12:45:00.000Z,0.09659,0.1001,0.09659,0.09798,3212584
VARA-USD,1760705100,2025-10-17T12:45:00.000Z,0.00199,0.002,0.00199,0.002,136693
PRCL-USD,1760705100,2025-10-17T12:45:00.000Z,0.047,0.047,0.046,0.046,95430.1
SEAM-USD,1760705100,2025-10-17T12:45:00.000Z,0.2481,0.2513,0.2459,0.2459,12792.6
MOG-USD,1760705100,2025-10-17T12:45:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.3e-7,29399335175
MKR-USD,1760705100,2025-10-17T12:45:00.000Z,1410.74,1411.4,1408.7,1408.7,0.230299
ASM-USD,1760706000,2025-10-17T13:00:00.000Z,0.01388,0.01388,0.01363,0.01363,168009
ZKC-USD,1760706000,2025-10-17T13:00:00.000Z,0.2896,0.2902,0.2788,0.283,335809.62
GTC-USD,1760706000,2025-10-17T13:00:00.000Z,0.22,0.22,0.21,0.21,5569.79
USELESS-USD,1760706000,2025-10-17T13:00:00.000Z,0.3042,0.3099,0.3041,0.3043,527813.2
TROLL-USD,1760706000,2025-10-17T13:00:00.000Z,0.087,0.08704,0.0846,0.08463,48448.3
GODS-USD,1760706000,2025-10-17T13:00:00.000Z,0.11227,0.11644,0.10784,0.11397,1116386.61
TRAC-USD,1760706000,2025-10-17T13:00:00.000Z,0.677,0.6811,0.6701,0.6742,40917.8
MAGIC-USD,1760706000,2025-10-17T13:00:00.000Z,0.1436,0.1436,0.1416,0.1417,46848.94
GST-USD,1760706000,2025-10-17T13:00:00.000Z,0.003598,0.003656,0.003493,0.003615,7535470.88
HONEY-USD,1760706000,2025-10-17T13:00:00.000Z,0.0107,0.0107,0.0106,0.0107,3705.4
MAMO-USD,1760706000,2025-10-17T13:00:00.000Z,0.05147,0.05147,0.05131,0.05131,1972.5
PNG-USD,1760706000,2025-10-17T13:00:00.000Z,0.08099,0.08223,0.08084,0.08171,97218
LOKA-USD,1760706000,2025-10-17T13:00:00.000Z,0.1193,0.1255,0.1193,0.1244,18397.06
RECALL-USD,1760706000,2025-10-17T13:00:00.000Z,0.2694,0.2748,0.2675,0.2748,126206.26
CFG-USD,1760706000,2025-10-17T13:00:00.000Z,0.1962,0.1998,0.1962,0.1983,17481.5
NEON-USD,1760706000,2025-10-17T13:00:00.000Z,0.08634,0.08722,0.08634,0.08655,33766.45
LA-USD,1760706000,2025-10-17T13:00:00.000Z,0.38,0.38,0.3757,0.3757,5856.5
PIRATE-USD,1760706000,2025-10-17T13:00:00.000Z,0.0128,0.0131,0.0128,0.0131,435631.5
SNX-USD,1760706000,2025-10-17T13:00:00.000Z,1.456,1.466,1.447,1.451,42094.009
DASH-USD,1760706000,2025-10-17T13:00:00.000Z,41.61,41.9,41.36,41.4,2464.90017093
SPELL-USD,1760706000,2025-10-17T13:00:00.000Z,0.0003411,0.0003426,0.0003396,0.0003396,10804253
ABT-USD,1760706000,2025-10-17T13:00:00.000Z,0.5011,0.5011,0.4988,0.5007,349.8
BNKR-USD,1760706000,2025-10-17T13:00:00.000Z,0.000392,0.0003933,0.0003886,0.0003894,18791575
KSM-USD,1760706000,2025-10-17T13:00:00.000Z,10.44,10.44,10.44,10.44,10.8277
ZORA-USD,1760706000,2025-10-17T13:00:00.000Z,0.09792,0.09959,0.09709,0.09747,2410005
VARA-USD,1760706000,2025-10-17T13:00:00.000Z,0.00199,0.00199,0.00195,0.00199,602363
PRCL-USD,1760706000,2025-10-17T13:00:00.000Z,0.0462,0.0464,0.046,0.046,62648.7
SEAM-USD,1760706000,2025-10-17T13:00:00.000Z,0.2461,0.2483,0.2445,0.2445,11142.9
MOG-USD,1760706000,2025-10-17T13:00:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.3e-7,13583505793
MKR-USD,1760706000,2025-10-17T13:00:00.000Z,1409.52,1409.52,1397.35,1398.52,16.36831
ASM-USD,1760706900,2025-10-17T13:15:00.000Z,0.01364,0.01372,0.01364,0.01369,1037
ZKC-USD,1760706900,2025-10-17T13:15:00.000Z,0.283,0.2852,0.2652,0.2703,365652.01
GTC-USD,1760706900,2025-10-17T13:15:00.000Z,0.21,0.21,0.21,0.21,2750.94
USELESS-USD,1760706900,2025-10-17T13:15:00.000Z,0.3044,0.3111,0.3009,0.3063,644094.9
TROLL-USD,1760706900,2025-10-17T13:15:00.000Z,0.0846,0.0846,0.08311,0.0835,44799
GODS-USD,1760706900,2025-10-17T13:15:00.000Z,0.11393,0.116,0.11005,0.11356,548159.33
TRAC-USD,1760706900,2025-10-17T13:15:00.000Z,0.6749,0.6781,0.6584,0.6594,45202.3
OMNI-USD,1760706900,2025-10-17T13:15:00.000Z,2.186,2.197,2.185,2.197,1684.97
MAGIC-USD,1760706900,2025-10-17T13:15:00.000Z,0.1416,0.1458,0.1415,0.1442,29369.4
GST-USD,1760706900,2025-10-17T13:15:00.000Z,0.003621,0.00366,0.0036,0.0036,492865.57
HONEY-USD,1760706900,2025-10-17T13:15:00.000Z,0.0107,0.0107,0.0106,0.0107,85629.1
LRDS-USD,1760706900,2025-10-17T13:15:00.000Z,0.0907,0.091,0.0903,0.0904,5000.25
MAMO-USD,1760706900,2025-10-17T13:15:00.000Z,0.05152,0.05152,0.05148,0.05148,12432.3
LOKA-USD,1760706900,2025-10-17T13:15:00.000Z,0.1235,0.1248,0.1187,0.1187,5267.24
RECALL-USD,1760706900,2025-10-17T13:15:00.000Z,0.2742,0.2831,0.2741,0.2801,158704.41
CFG-USD,1760706900,2025-10-17T13:15:00.000Z,0.1987,0.1987,0.1948,0.1948,30176.8
ALICE-USD,1760706900,2025-10-17T13:15:00.000Z,0.366,0.368,0.366,0.367,4184.752
NEON-USD,1760706900,2025-10-17T13:15:00.000Z,0.08674,0.08729,0.08657,0.08722,46988.48
LA-USD,1760706900,2025-10-17T13:15:00.000Z,0.3774,0.3879,0.3774,0.3879,18973.1
PIRATE-USD,1760706900,2025-10-17T13:15:00.000Z,0.013,0.0134,0.0129,0.0132,1153996.5
SNX-USD,1760706900,2025-10-17T13:15:00.000Z,1.452,1.468,1.447,1.449,93507.005
DASH-USD,1760706900,2025-10-17T13:15:00.000Z,41.41,41.86,41.35,41.7,441.32530035
SPELL-USD,1760706900,2025-10-17T13:15:00.000Z,0.0003404,0.0003414,0.0003404,0.0003412,377731
ABT-USD,1760706900,2025-10-17T13:15:00.000Z,0.4988,0.5009,0.4988,0.5007,515.8
BNKR-USD,1760706900,2025-10-17T13:15:00.000Z,0.0003892,0.0003917,0.0003891,0.0003905,2865619
KSM-USD,1760706900,2025-10-17T13:15:00.000Z,10.47,10.51,10.47,10.51,34.2503
ZORA-USD,1760706900,2025-10-17T13:15:00.000Z,0.09744,0.09819,0.09374,0.09403,2841532
VARA-USD,1760706900,2025-10-17T13:15:00.000Z,0.00198,0.00198,0.00196,0.00197,262406
PRCL-USD,1760706900,2025-10-17T13:15:00.000Z,0.0461,0.0465,0.0461,0.0465,106644.4
SEAM-USD,1760706900,2025-10-17T13:15:00.000Z,0.2421,0.2491,0.2418,0.2434,9148.2
MOG-USD,1760706900,2025-10-17T13:15:00.000Z,4.3e-7,4.4e-7,4.3e-7,4.4e-7,12738383926
MKR-USD,1760706900,2025-10-17T13:15:00.000Z,1401.53,1410.87,1399.64,1410.5,7.921963
ASM-USD,1760707800,2025-10-17T13:30:00.000Z,0.01372,0.01401,0.0137,0.01386,119941
ZKC-USD,1760707800,2025-10-17T13:30:00.000Z,0.2703,0.2797,0.2695,0.2737,215256.48
GTC-USD,1760707800,2025-10-17T13:30:00.000Z,0.21,0.21,0.21,0.21,16249.72
USELESS-USD,1760707800,2025-10-17T13:30:00.000Z,0.3068,0.3151,0.3041,0.3078,1300789.9
TROLL-USD,1760707800,2025-10-17T13:30:00.000Z,0.08355,0.08751,0.08255,0.08284,180134.6
GODS-USD,1760707800,2025-10-17T13:30:00.000Z,0.11395,0.11426,0.10948,0.11187,497538.08
TRAC-USD,1760707800,2025-10-17T13:30:00.000Z,0.6596,0.6721,0.6566,0.665,62003.8
PLU-USD,1760707800,2025-10-17T13:30:00.000Z,0.32,0.32,0.32,0.32,1471.62
OMNI-USD,1760707800,2025-10-17T13:30:00.000Z,2.194,2.201,2.194,2.197,267.19
MAGIC-USD,1760707800,2025-10-17T13:30:00.000Z,0.1441,0.1448,0.1421,0.1425,51400.78
GST-USD,1760707800,2025-10-17T13:30:00.000Z,0.003619,0.003644,0.003619,0.003643,651103.07
HONEY-USD,1760707800,2025-10-17T13:30:00.000Z,0.0106,0.0107,0.0106,0.0107,37363.1
LRDS-USD,1760707800,2025-10-17T13:30:00.000Z,0.0905,0.0905,0.0905,0.0905,1156.7
MAMO-USD,1760707800,2025-10-17T13:30:00.000Z,0.05157,0.05179,0.05131,0.05152,50663.8
PNG-USD,1760707800,2025-10-17T13:30:00.000Z,0.0814,0.08259,0.08041,0.08041,6028
LOKA-USD,1760707800,2025-10-17T13:30:00.000Z,0.1189,0.1207,0.1189,0.12,15813.71
RECALL-USD,1760707800,2025-10-17T13:30:00.000Z,0.2805,0.2845,0.2774,0.278,73402.53
ALICE-USD,1760707800,2025-10-17T13:30:00.000Z,0.369,0.371,0.365,0.365,54361.251
NEON-USD,1760707800,2025-10-17T13:30:00.000Z,0.08722,0.08835,0.08598,0.08601,140900.75
LA-USD,1760707800,2025-10-17T13:30:00.000Z,0.3872,0.3924,0.3839,0.3866,77059
PIRATE-USD,1760707800,2025-10-17T13:30:00.000Z,0.0132,0.0136,0.0132,0.0133,927832.5
SNX-USD,1760707800,2025-10-17T13:30:00.000Z,1.448,1.471,1.437,1.442,86920.359
DASH-USD,1760707800,2025-10-17T13:30:00.000Z,41.72,42.44,41.7,41.85,945.65824817
